Customer ID,Recency,Frequency,Monetary,M_score,F_score,R_score,Score,Segment
17908,8,5,1168,4,3,5,534,Potential Loyalists
17909,372,1,132,1,1,1,111,Lost Customers
17910,361,1,261,2,1,1,112,Lost Customers
17912,10,1,64,1,1,5,511,New Customers
17913,35,12,3068,5,4,4,445,Loyal Customers
17915,186,1,242,1,1,1,111,Lost Customers
17916,263,2,43,1,2,1,121,Hibernating
17918,135,3,396,2,3,2,232,Hibernating
17919,73,1,536,3,1,2,213,Lost Customers
17920,3,39,20312,5,5,5,555,Champions
17921,14,6,1596,4,4,5,544,Champions
17922,178,1,170,1,1,1,111,Lost Customers
17923,162,2,289,2,2,2,222,Hibernating
17924,8,2,574,3,2,5,523,Potential Loyalists
17925,7,1,244,1,1,5,511,New Customers
17926,79,3,638,3,3,2,233,Hibernating
17927,356,1,294,2,1,1,112,Lost Customers
17928,206,1,128,1,1,1,111,Lost Customers
17929,22,8,2239,5,4,4,445,Loyal Customers
17930,28,8,2534,5,4,4,445,Loyal Customers
17931,32,12,3028,5,4,4,445,Loyal Customers
17933,267,1,114,1,1,1,111,Lost Customers
17934,41,1,344,2,1,3,312,Regular Customers
17935,35,5,540,3,3,4,433,Potential Loyalists
17938,55,1,144,1,1,3,311,Regular Customers
17940,80,6,26286,5,4,2,245,At Risk
17941,225,3,1128,4,3,1,134,Hibernating
17944,58,1,75,1,1,3,311,Regular Customers
17945,331,3,360,2,3,1,132,Hibernating
17949,6,74,60117,5,5,5,555,Champions
17950,0,6,950,3,4,5,543,Loyal Customers
17951,8,2,627,3,2,5,523,Potential Loyalists
17952,13,4,819,3,3,5,533,Potential Loyalists
17953,175,1,160,1,1,2,211,Lost Customers
17954,2,9,1633,4,4,5,544,Champions
17955,290,2,392,2,2,1,122,Hibernating
17958,363,1,465,2,1,1,112,Lost Customers
17959,227,1,140,1,1,1,111,Lost Customers
17960,157,2,61,1,2,2,221,Hibernating
17961,7,62,1699,4,5,5,554,Champions
17962,184,3,584,3,3,1,133,Hibernating
17963,106,4,651,3,3,2,233,Hibernating
17964,7,1,261,2,1,5,512,New Customers
17965,0,17,4618,5,4,5,545,Champions
17966,226,5,875,3,3,1,133,Hibernating
17967,6,2,234,1,2,5,521,Potential Loyalists
17968,8,4,610,3,3,5,533,Potential Loyalists
17969,137,18,2141,4,4,2,244,At Risk
17971,183,1,161,1,1,1,111,Lost Customers
17974,16,3,1117,4,3,4,434,Potential Loyalists
17975,1,12,2540,5,4,5,545,Champions
17976,7,1,353,2,1,5,512,New Customers
17977,35,1,1277,4,1,4,414,New Customers
17978,0,4,1160,4,3,5,534,Potential Loyalists
17980,28,1,221,1,1,4,411,New Customers
17981,45,1,239,1,1,3,311,Regular Customers
17982,315,1,138,1,1,1,111,Lost Customers
17983,30,1,171,1,1,4,411,New Customers
17984,27,4,1038,4,3,4,434,Potential Loyalists
17987,11,4,805,3,3,5,533,Potential Loyalists
17988,122,7,288,2,4,2,242,At Risk
17989,14,1,228,1,1,5,511,New Customers
17990,15,3,896,3,3,4,433,Potential Loyalists
17991,226,1,227,1,1,1,111,Lost Customers
17992,24,1,254,2,1,4,412,New Customers
17993,252,1,235,1,1,1,111,Lost Customers
17994,23,7,1634,4,4,4,444,Loyal Customers
17995,17,2,419,2,2,4,422,Potential Loyalists
17996,14,3,482,2,3,5,532,Potential Loyalists
17998,15,3,639,3,3,4,433,Potential Loyalists
17999,1,2,348,2,2,5,522,Potential Loyalists
18000,199,1,124,1,1,1,111,Lost Customers
18001,84,4,536,3,3,2,233,Hibernating
18002,10,4,249,1,3,5,531,Potential Loyalists
18003,11,1,358,2,1,5,512,New Customers
18006,16,3,553,3,3,4,433,Potential Loyalists
18007,27,1,220,1,1,4,411,New Customers
18008,50,14,17670,5,4,3,345,Regular Customers
18009,177,7,1898,4,4,1,144,At Risk
18011,8,2,424,2,2,5,522,Potential Loyalists
18012,358,1,115,1,1,1,111,Lost Customers
18016,45,2,476,2,2,3,322,Regular Customers
18017,66,1,165,1,1,3,311,Regular Customers
18018,34,2,175,1,2,4,421,Potential Loyalists
18020,178,1,190,1,1,1,111,Lost Customers
18021,144,2,227,1,2,2,221,Hibernating
18022,20,4,983,3,3,4,433,Potential Loyalists
18025,14,6,1177,4,4,5,544,Champions
18026,135,2,2074,4,2,2,224,Hibernating
18028,218,1,192,1,1,1,111,Lost Customers
18029,277,1,433,2,1,1,112,Lost Customers
18031,13,1,462,2,1,5,512,New Customers
18034,10,1,370,2,1,5,512,New Customers
18035,20,2,546,3,2,4,423,Potential Loyalists
18036,20,8,1158,4,4,4,444,Loyal Customers
18037,56,9,97,1,4,3,341,Regular Customers
18038,191,1,149,1,1,1,111,Lost Customers
18039,9,4,579,3,3,5,533,Potential Loyalists
18041,0,20,4568,5,4,5,545,Champions
18042,176,1,116,1,1,1,111,Lost Customers
18043,1,1,316,2,1,5,512,New Customers
18044,22,8,1417,4,4,4,444,Loyal Customers
18046,284,1,189,1,1,1,111,Lost Customers
18047,16,2,342,2,2,4,422,Potential Loyalists
18048,128,1,229,1,1,2,211,Lost Customers
18049,72,2,556,3,2,2,223,Hibernating
18050,28,1,337,2,1,4,412,New Customers
18051,269,7,2282,5,4,1,145,At Risk
18052,199,1,10877,5,1,1,115,Lost Customers
18053,160,2,271,2,2,2,222,Hibernating
18054,27,1,176,1,1,4,411,New Customers
18055,2,6,4411,5,4,5,545,Champions
18056,253,1,190,1,1,1,111,Lost Customers
18057,28,3,1203,4,3,4,434,Potential Loyalists
18058,176,2,603,3,2,1,123,Hibernating
18060,43,2,1185,4,2,3,324,Regular Customers
18061,1,19,4369,5,4,5,545,Champions
18062,21,3,912,3,3,4,433,Potential Loyalists
18063,25,2,186,1,2,4,421,Potential Loyalists
18064,81,9,3681,5,4,2,245,At Risk
18065,23,15,3473,5,4,4,445,Loyal Customers
18066,21,2,1122,4,2,4,424,Potential Loyalists
18069,18,6,2503,5,4,4,445,Loyal Customers
18070,304,1,314,2,1,1,112,Lost Customers
18071,0,5,975,3,3,5,533,Potential Loyalists
18074,8,2,1019,4,2,5,524,Potential Loyalists
18075,9,10,3171,5,4,5,545,Champions
18076,15,1,151,1,1,4,411,New Customers
18077,1,8,1705,4,4,5,544,Champions
18078,60,2,508,3,2,3,323,Regular Customers
18079,126,1,590,3,1,2,213,Lost Customers
18083,32,1,470,2,1,4,412,New Customers
18084,18,2,722,3,2,4,423,Potential Loyalists
18085,8,3,955,3,3,5,533,Potential Loyalists
18087,14,15,10705,5,4,5,545,Champions
18089,81,1,428,2,1,2,212,Lost Customers
18090,56,1,349,2,1,3,312,Regular Customers
18091,228,1,360,2,1,1,112,Lost Customers
18092,0,8,7111,5,4,5,545,Champions
18093,79,4,2346,5,3,2,235,Hibernating
18094,81,6,3374,5,4,2,245,At Risk
18095,62,3,1723,4,3,3,334,Regular Customers
18096,77,3,894,3,3,2,233,Hibernating
18097,20,5,1965,4,3,4,434,Potential Loyalists
18098,31,1,550,3,1,4,413,New Customers
18100,185,1,451,2,1,1,112,Lost Customers
18101,9,3,405,2,3,5,532,Potential Loyalists
18102,0,89,349164,5,5,5,555,Champions
18103,184,1,105,1,1,1,111,Lost Customers
18106,111,5,1030,4,3,2,234,Hibernating
18107,77,1,167,1,1,2,211,Lost Customers
18108,231,2,577,3,2,1,123,Hibernating
18109,4,13,1840,4,4,5,544,Champions
18110,46,1,199,1,1,3,311,Regular Customers
18111,224,1,405,2,1,1,112,Lost Customers
18112,53,2,423,2,2,3,322,Regular Customers
18113,3,1,76,1,1,5,511,New Customers
18115,332,1,9,1,1,1,111,Lost Customers
18116,11,5,736,3,3,5,533,Potential Loyalists
18118,4,4,1079,4,3,5,534,Potential Loyalists
18119,2,1,181,1,1,5,511,New Customers
18123,148,1,95,1,1,2,211,Lost Customers
18124,107,1,111,1,1,2,211,Lost Customers
18127,38,1,212,1,1,3,311,Regular Customers
18128,172,1,420,2,1,2,212,Lost Customers
18131,266,1,222,1,1,1,111,Lost Customers
18132,139,1,226,1,1,2,211,Lost Customers
18134,233,2,445,2,2,1,122,Hibernating
18135,27,5,567,3,3,4,433,Potential Loyalists
18136,44,2,847,3,2,3,323,Regular Customers
18137,186,2,145,1,2,1,121,Hibernating
18140,108,1,536,3,1,2,213,Lost Customers
18141,36,2,882,3,2,3,323,Regular Customers
18144,8,8,2169,5,4,5,545,Champions
18145,17,7,2756,5,4,4,445,Loyal Customers
18148,281,1,114,1,1,1,111,Lost Customers
18149,39,4,1012,4,3,3,334,Regular Customers
18151,55,4,1226,4,3,3,334,Regular Customers
18152,281,1,426,2,1,1,112,Lost Customers
18153,294,1,246,1,1,1,111,Lost Customers
18154,23,3,533,3,3,4,433,Potential Loyalists
18156,4,1,206,1,1,5,511,New Customers
18157,206,1,215,1,1,1,111,Lost Customers
18160,21,1,365,2,1,4,412,New Customers
18161,14,1,184,1,1,5,511,New Customers
18162,367,1,379,2,1,1,112,Lost Customers
18163,219,1,728,3,1,1,113,Lost Customers
18166,258,1,175,1,1,1,111,Lost Customers
18168,7,11,2600,5,4,5,545,Champions
18170,9,6,1897,4,4,5,544,Champions
18171,105,4,1206,4,3,2,234,Hibernating
18172,22,32,9918,5,5,4,455,Loyal Customers
18173,247,1,589,3,1,1,113,Lost Customers
18174,238,1,58,1,1,1,111,Lost Customers
18175,310,1,176,1,1,1,111,Lost Customers
18177,195,3,875,3,3,1,133,Hibernating
18178,37,7,4512,5,4,3,345,Regular Customers
18179,157,2,754,3,2,2,223,Hibernating
18181,35,4,823,3,3,4,433,Potential Loyalists
18182,98,1,291,2,1,2,212,Lost Customers
18186,357,1,329,2,1,1,112,Lost Customers
18187,266,1,724,3,1,1,113,Lost Customers
18188,65,3,1279,4,3,3,334,Regular Customers
18189,260,1,313,2,1,1,112,Lost Customers
18190,238,3,461,2,3,1,132,Hibernating
18191,112,1,321,2,1,2,212,Lost Customers
18193,15,2,963,3,2,4,423,Potential Loyalists
18194,73,5,3188,5,3,2,235,Hibernating
18195,22,1,101,1,1,4,411,New Customers
18196,106,2,775,3,2,2,223,Hibernating
18197,210,1,230,1,1,1,111,Lost Customers
18199,318,1,344,2,1,1,112,Lost Customers
18201,357,1,447,2,1,1,112,Lost Customers
18203,16,3,344,2,3,4,432,Potential Loyalists
18206,188,1,314,2,1,1,112,Lost Customers
18207,134,1,544,3,1,2,213,Lost Customers
18208,200,1,360,2,1,1,112,Lost Customers
18210,17,1,147,1,1,4,411,New Customers
18212,312,1,298,2,1,1,112,Lost Customers
18214,165,4,1780,4,3,2,234,Hibernating
18215,72,4,1948,4,3,2,234,Hibernating
18217,148,2,323,2,2,2,222,Hibernating
18218,231,2,479,2,2,1,122,Hibernating
18219,3,8,1493,4,4,5,544,Champions
18220,29,5,1616,4,3,4,434,Potential Loyalists
18221,25,1,383,2,1,4,412,New Customers
18223,22,12,7516,5,4,4,445,Loyal Customers
18225,0,15,7545,5,4,5,545,Champions
18226,13,15,6650,5,4,5,545,Champions
18227,119,1,295,2,1,2,212,Lost Customers
18229,1,10,3526,5,4,5,545,Champions
18230,13,2,1480,4,2,5,524,Potential Loyalists
18231,41,23,4797,5,5,3,355,Regular Customers
18234,186,1,179,1,1,1,111,Lost Customers
18236,23,6,913,3,4,4,443,Loyal Customers
18238,150,1,270,2,1,2,212,Lost Customers
18239,7,2,588,3,2,5,523,Potential Loyalists
18241,50,4,913,3,3,3,333,Regular Customers
18242,80,4,1372,4,3,2,234,Hibernating
18243,49,1,515,3,1,3,313,Regular Customers
18244,65,2,568,3,2,3,323,Regular Customers
18245,14,13,3757,5,4,5,545,Champions
18246,244,1,162,1,1,1,111,Lost Customers
18247,49,3,839,3,3,3,333,Regular Customers
18251,80,8,21964,5,4,2,245,At Risk
18252,183,5,1015,4,3,1,134,Hibernating
18253,277,1,317,2,1,1,112,Lost Customers
18254,216,1,267,2,1,1,112,Lost Customers
18255,91,1,199,1,1,2,211,Lost Customers
18256,22,1,110,1,1,4,411,New Customers
18257,81,4,2262,5,3,2,235,Hibernating
18258,99,6,2059,4,4,2,244,At Risk
18259,1,5,1979,4,3,5,534,Potential Loyalists
18260,9,17,7318,5,4,5,545,Champions
18262,28,2,428,2,2,4,422,Potential Loyalists
18264,133,1,603,3,1,2,213,Lost Customers
18266,69,1,251,1,1,3,311,Regular Customers
18267,307,1,269,2,1,1,112,Lost Customers
18268,226,5,1464,4,3,1,134,Hibernating
18269,1,1,168,1,1,5,511,New Customers
18270,67,1,161,1,1,3,311,Regular Customers
18271,244,2,680,3,2,1,123,Hibernating
18272,183,3,1307,4,3,1,134,Hibernating
18273,225,1,153,1,1,1,111,Lost Customers
18275,213,2,741,3,2,1,123,Hibernating
18276,27,5,1320,4,3,4,434,Potential Loyalists
18277,32,4,1069,4,3,4,434,Potential Loyalists
18278,39,1,240,1,1,3,311,Regular Customers
18279,154,1,231,1,1,2,211,Lost Customers
18280,29,1,307,2,1,4,412,New Customers
18281,212,1,120,1,1,1,111,Lost Customers
18283,17,6,641,3,4,4,443,Loyal Customers
18284,66,1,461,2,1,3,312,Regular Customers
18285,295,1,427,2,1,1,112,Lost Customers
18286,111,2,1296,4,2,2,224,Hibernating
18287,17,4,2345,5,3,4,435,Potential Loyalists
